id,commercial,address,building_type,rooms_count,residents_count,cons_jan,cons_feb,cons_may,cons_apr,cons_mar,cons_jun,cons_jul,cons_aug,cons_sep,cons_oct,cons_nov,cons_dec,area
4356,0,"Краснодарский край, р-н Лабинский, ст-ца Ахметовская, ул Некрасова, д. 8 ",Частный,3,3,315,206,347,298,308,400,400,329,361,274,318,301,45.00
4357,0,"Краснодарский край, р-н Усть-Лабинский, ст-ца Кирпильская, ул Советская, д. 259 ",Частный,3,2,809,846,571,655,767,1338,1129,1032,917,763,616,830,39.50
4358,1,"Краснодарский край, р-н Мостовский, пгт Мостовской, ул Первомайская, д. 59 ",Частный,3,1,,,,,264,310,257,321,360,,,,
4359,0,"Краснодарский край, ст-ца Старокорсунская, ул. АОЗТ Нива-1, д. 0 бн 4",Прочий,1,,8114,8505,7675,8087,8357,7904,9059,9508,8128,8061,8447,8234,
4360,0,"Краснодарский край, с Пластунка, ул Леселидзе, д. 49 7",Частный,3,,1187,1023,942,1125,1016,1071,1386,1291,1204,957,888,704,900.00
4361,1,"Краснодарский край, р-н Усть-Лабинский, ст-ца Воронежская, ул Степная, д. 210 А",Частный,3,1,3280,3740,2860,3140,3231,2520,2440,1980,1720,2320,3300,2820,
4362,1,"Краснодарский край, р-н Мостовский, пгт Мостовской, ул Горького, д. 118 ",Частный,4,2,651,722,528,570,641,990,1304,1148,632,384,454,468,137.40
4363,1,"Краснодарский край, г Сочи, р-н Адлерский, ул Ленина, д. 172 ",Частный,3,7,4740,4710,3570,3240,3510,8790,15480,15660,12000,6420,4800,1950,
4364,0,"Краснодарский край, р-н Мостовский, п Перевалка, ул Первомайская, д. 11 ",Частный,1,1,12,455,161,279,220,,90,100,100,105,121,100,
4365,0,"Краснодарский край, р-н Тбилисский, ст-ца Нововладимировская, ул Мира, д. 11 ",Частный,4,2,1291,1541,370,1550,1182,1289,,4207,1717,1325,1653,1082,108.90
4366,1,"Краснодарский край, р-н Хостинский, г Сочи, ул Коммунальная, д. 55 ",Частный,3,1,2893,3126,888,3288,2996,3505,4097,5155,4190,2719,2931,2952,590.80
4367,1,"Краснодарский край, пгт. Сириус, ул Старообрядческая, д. 24 ",Частный,5,1,483,556,369,460,431,380,808,882,339,311,460,245,195.00
4368,0,"Краснодарский край, р-н Лабинский, х Первая Синюха, ул Мира, д. 119 ",Частный,3,2,1220,880,320,1159,1219,1298,324,538,7,1883,1048,530,49.90
4369,0,"Краснодарский край, р-н Тбилисский, ст-ца Тбилисская, ул Славянская, д. 24 ",Частный,5,4,3158,1259,1392,1347,1392,460,591,591,572,591,572,591,80.00
4370,0,"Краснодарский край, р-н Центральный, г Сочи, ул Пластунская, д. 169 Г",Частный,3,3,7380,6520,5480,5220,5764,4640,6360,6160,5120,820,6620,3660,520.00
4371,1,"Краснодарский край, пгт. Сириус, ул Поселок Мирный, д. 78 ",Частный,3,3,2825,258,1483,1407,1504,2991,5196,5381,3374,1321,1611,1558,621.00
4372,0,"Краснодарский край, снт Криница, участок, д. 76 ",Частный,5,6,1200,2142,1434,900,1100,166,166,80487,182,182,186,1100,148.20
4373,0,"Краснодарский край, р-н Тбилисский, ст-ца Тбилисская, ул Энгельса, д. 36 ",Частный,3,4,3589,3416,2321,222,2498,2030,2214,2648,2610,2551,2821,2699,89.90
4374,0,"Краснодарский край, р-н Центральный, г Сочи, ул Бамбуковая, д. 42 ",Частный,3,3,25347,21082,19254,16939,15964,19742,29978,27297,24860,15111,18280,13039,8135.50
4375,1,"Краснодарский край, пгт. Сириус, ул Камышовая, д. 13 ",Частный,3,1,1191,914,1091,1334,1098,1143,1823,1501,1541,1004,939,950,188.30
4376,0,"Республика Адыгея, г Адыгейск, х Псекупс, ул Паранука, д. 26 ",Частный,3,3,1300,1200,800,1,947,1598,900,800,700,500,1,1099,
4377,0,"Краснодарский край, р-н Тбилисский, х Новопеховский Первый, ул Волкова, д. 76 ",Частный,1,1,97,1,7,1196,97,97,669,798,97,97,235,15,38.70
4378,1,"Краснодарский край, р-н Центральный, г Сочи, пер Рахманинова, д. 23 ",Частный,5,1,3783,3446,2164,1704,1986,2934,2411,10583,6815,3378,4814,3813,864.40
4379,1,"Краснодарский край, г Сочи, р-н Адлерский, ул Просвещения, д. 91 ",Частный,3,3,2493,5827,5316,3785,4656,9011,7749,7779,31177,7779,2913,2493,698.90
4380,0,"Краснодарский край, г Сочи, р-н Адлерский, ул Троицкая, д. 78 .",Частный,4,3,7273,6911,5788,4306,5765,1534,755,753,1406,2186,4474,3987,193.30
4381,1,"Краснодарский край, р-н Хостинский, г Сочи, ул Громовой, д. 11 1",Частный,3,1,2560,2976,3250,3363,3920,5189,5514,5589,4491,3352,2903,1769,
4382,0,"Краснодарский край, р-н Центральный, г Сочи, ул Северная, д. 3 ",Частный,3,3,3861,2355,402,298,1789,217,425,2784,2266,1493,2091,1856,
4383,1,"Краснодарский край, г Сочи, р-н Адлерский, ул Просвещения, д. 104 а",Частный,6,1,2385,3094,2631,2449,2047,4966,7827,14521,10608,2990,1923,2353,1397.80
4384,1,"Краснодарский край, г Сочи, с Эстосадок, ул Эстонская, д. 39 ",Частный,3,6,8486,9410,8350,7515,7338,7911,9494,9807,6878,6174,6230,6287,39.40
4385,1,"Краснодарский край, р-н Центральный, г Сочи, пер Морской, д. 12 ",Частный,3,3,3165,2635,2239,2756,2302,2898,3559,4174,1889,2859,2561,1787,
4386,0,"Краснодарский край, р-н Лабинский, ст-ца Упорная, ул Ленина, д. 194 1",Частный,5,2,4118,,8220,2847,1122,610,,1684,1822,155,1179,3935,157.10
4387,1,"Краснодарский край, пгт. Сириус, ул Станиславского, д. 43 ",Частный,3,1,5163,3841,3486,3212,2760,4169,6754,7027,5912,3098,3001,2555,642.20
4388,0,"Краснодарский край, пгт. Сириус, ул Хуторская, д. 11 ",Частный,3,4,2860,2084,1920,4044,2508,4249,8252,8293,6495,2410,1838,1389,
4389,0,"Краснодарский край, р-н Центральный, г Сочи, ул Краснодарская, д. 1 Б",Частный,6,8,,,645,680,560,1724,2907,,1958,1037,1053,964,174.00
4390,0,"Республика Адыгея, р-н Теучежский, пгт Тлюстенхабль, ул Кубанская, д. 17 2",Частный,3,1,5187,5787,4707,4567,4707,2787,3387,3687,3987,2787,4167,5607,
4391,0,"Краснодарский край, р-н Новопокровский, х Балка Грузская, ул Широкая, д. 10 , кв. 2 ",Частный,3,6,3003,3023,2918,3182,2863,2563,2865,2783,2377,2297,2571,2475,67.70
4392,1,"Краснодарский край, пгт. Сириус, ул Общинная, д. 35 ",Частный,3,3,784,436,709,716,633,610,601,879,879,879,882,461,269.20
4393,1,"Краснодарский край, р-н Центральный, г Сочи, пер Промышленный, д. 141 ",Частный,3,1,4553,3518,2846,,2393,377,3768,2295,1739,1444,2034,1753,288.00
4394,1,"Краснодарский край, тер. СНТ Градостроитель, ул Сиреневая, д. 141 ",Частный,2,3,3719,3713,4526,2019,3500,6500,4600,5900,3600,3400,3700,3100,300.00
4395,0,"Краснодарский край, р-н Староминский, ст-ца Староминская, ул Железнодорожная, д. 3 , кв. 7 ",Частный,3,4,2139,1577,2777,1353,519,1000,1000,900,1000,27332,794,2812,48.40
4396,1,"Краснодарский край, пгт. Сириус, ул Общинная, д. 35 a",Частный,1,3,789,536,853,673,851,743,1047,939,939,939,939,941,102.00
4397,0,"Республика Адыгея, р-н Теучежский, пгт Тлюстенхабль, проезд Ленина 1-й, д. 10 Дом",Частный,3,1,3675,4582,2700,1856,3273,1497,1802,1315,1093,1496,3302,3132,
4398,1,"Краснодарский край, г Сочи, с Эстосадок, ул Эстонская, д. 144 ",Частный,3,3,57180,48462,39322,47500,42930,54354,74135,87423,81831,44072,4449,25433,334.70
4399,1,"Краснодарский край, р-н Щербиновский, с Глафировка, ул Мира, д. 44 ",Частный,3,3,659,739,806,1011,770,17216,24796,380,19189,798,689,560,
4400,1,"Краснодарский край, пгт. Сириус, ул Цимлянская, д. 1 а",Частный,3,3,6128,2655,12664,14502,12256,18792,28188,37380,27167,15115,9192,7353,457.60
4401,1,"Краснодарский край, г Сочи, с Орел-Изумруд, ул Холмская, д. 1 ",Частный,3,3,23174,14439,15891,15407,19974,14447,16890,22134,22134,7014,7014,7294,556.50
4402,1,"Краснодарский край, г Сочи, р-н Адлерский, ул Голубые дали, д. 99 а",Частный,3,1,6128,6021,5680,5771,2445,5951,6463,7999,7019,4910,3801,3632,307.50
4403,0,"Республика Адыгея, г Майкоп, ст-ца Ханская, ул Восточная, д. 82 ",Частный,3,2,2562,2665,2133,2352,2527,2717,2693,1990,,2696,3239,3175,
4404,1,"Краснодарский край, г Сочи, р-н Адлерский, ул Медовая, д. 54 ",Частный,3,3,5682,4864,3410,3212,2783,3984,1940,3364,3364,9941,2394,,718.90
4405,1,"Краснодарский край, пгт. Сириус, ул Таврическая, д. 1 В",Частный,3,3,2193,1599,2043,2086,3105,3048,2286,2773,2137,1417,1482,1145,418.50
4406,1,"Краснодарский край, пгт. Сириус, ул Таврическая, д. 3 В",Частный,3,3,986,1276,1000,1000,1500,1701,3035,3921,2368,1975,451,1049,85.00
4407,0,"Краснодарский край, р-н Кавказский, ст-ца Казанская, пер Воровского, д. 28 , кв. 1 ",Частный,3,4,4,216,5,150,125,5,475,3,1090,977,540,4,
4408,1,"Краснодарский край, пгт. Сириус, ул Набережная, д. 15 ",Частный,3,1,21230,12618,15271,32095,24134,29291,32546,33797,42509,27739,23683,22481,1559.80
4409,1,"Краснодарский край, г Сочи, р-н Адлерский, ул Просвещения, д. 13 ",Частный,3,3,,,,,,,3447,6365,5433,2768,2871,1688,
4410,1,"Краснодарский край, пгт. Сириус, ул Урицкого, д. 11 , кв. 0 ",Частный,3,3,8265,5817,2086,2367,173920,11795,16449,12919,29930,9669,9669,8987,15.50
4411,1,"Республика Адыгея, р-н Майкопский, п Гузерипль, ул Лесная, д. 49 Ж",Частный,1,1,9971,10099,5665,6333,8886,7853,6461,10085,9033,7555,6890,6912,
4412,1,"Краснодарский край, г Сочи, р-н Адлерский, ул Просвещения, д. 173 7",Частный,3,3,785,728,701,603,626,774,1211,1736,1285,775,779,590,
4413,0,"Краснодарский край, пгт. Сириус, ул Новогорная, д. 6 ",Частный,3,3,7627,5697,4902,3514,3095,3063,3484,3819,3276,2395,3126,2899,
4414,1,"Краснодарский край, г Сочи, р-н Адлерский, ул Ленина, д. 33 36",Частный,3,3,1933,2416,1878,1774,1768,2188,1740,5016,2205,1958,1880,1945,
